index,polarity,subjectivity,speaker,speaker_name,text,applause,attack,agree,noun_phrases,people,locations,topic
403,0.0,0.25,moderator,moderator,"On Meet the Press on December 20th, you said that you would only raise taxes on the middle class to pay for family leave. And, having said that, now you say you're going to raise middle class taxes to pay for healthcare as well. Is that breaking your word?",False,False,False,"['december', 'middle class', 'middle class taxes']",[],[],"taxes, middle, healthcare"
404,0.0,0.375,sanders,sanders,"No, it is not breaking my word. When you are, it's one thing to say I'm raising taxes, it's another thing to say that we are doing away with private health insurance premiums.",False,False,False,"[""'m raising taxes"", 'private health insurance premiums']",[],[],"taxes, healthcare"
405,0.14250000000000002,0.605,sanders,sanders,"So, if I save you $10,000 in private health insurance, and you pay a little bit more in taxes in total, there are huge savings in what your family is spending.",False,False,False,"['private health insurance', 'huge savings']",[],[],"healthcare, taxes"
406,0.0,0.55,omalley,omalley,"Senator, I'm the only person on this stage that's actually balanced a budget every year for 15 years.",False,False,False,[],[],[],"sanders, deficit"
407,0.0,0.0,sanders,sanders,"I was mayor for eight years, I did that as well. [laughter]",False,False,False,['[ laughter ]'],[],[],misc
408,0.00798611111111111,0.3940972222222222,omalley,omalley,"OK. So, that was eight years. Yes. And Senator, but I actually did it during a budget down time, I mean, during a recession.",False,False,False,[],[],[],"deficit, economy"
409,0.4166666666666667,0.42777777777777776,omalley,omalley,"And Andrea, the, I had to make more cuts than any governor in the history of Maryland, but we invested more in infrastructure, more in transportation. We made our public schools more in America more than five years in a row, and went four years in a row without a penny's increase to college tuition.",False,False,False,"['andrea', 'maryland', 'public schools', 'america', ""penny 's increase"", 'college tuition']",[],[],"jobs, education"
410,-0.03333333333333333,0.03333333333333333,omalley,omalley,"The things that we need to do in our country, like debt-free college in the next five years, like making universal, like making national service a universal option in order to cut youth unemployment in half in the next three years, all these things can be done if we eliminate one entitlement we can no longer afford as a nation.",False,False,False,"['debt-free college', 'national service', 'universal option', 'youth unemployment']",[],[],"jobs, children"
411,0.29,0.49000000000000005,omalley,omalley,"And that is the wealthy among us, those making more than a million dollars, feel that they are entitled to paying a much lower marginal tax rate than was usual for the better part of these 80 years.",False,False,False,['marginal tax rate'],[],[],taxes
412,0.06944444444444443,0.38888888888888884,omalley,omalley,"And if we tax earnings from investments on money, namely capital gains, at the same rate as we tax sweat and hard work and toil, we can make the investments we need to make to make our country better.",False,False,False,"['tax earnings', 'capital gains', 'tax sweat', 'hard work']",[],[],taxes
413,0.0,0.0,moderator,moderator,We have got a lot to ground to cover here.,False,False,False,[],[],[],misc
414,0.225,0.675,moderator,moderator,"Many Democratic voters are passionate about the need to do something to combat the threat of climate change, including the team of scientists from Youtube's MinuteEarth channel.",False,False,False,"['democratic voters', 'youtube', 'minuteearth']",[],[],climate
415,0.0,0.0,moderator,moderator,Here's their take.,False,False,False,[],[],[],misc
416,0.0,0.0,moderator,moderator,[begin video clip],False,False,False,['video clip ]'],[],[],misc
417,0.17500000000000002,0.55,moderator,moderator,Hello from MinuteEarth. Fossil fuels have long kept our cars moving and our light bulbs lit.,False,False,False,"['hello', 'minuteearth', 'fossil', 'light bulbs lit']",[],[],coal
418,-0.375,0.688888888888889,moderator,moderator,"But we know that burning these fuels releases heat-trapping gases that are warming the planet, causing seas to rise and contributing to extreme weather events, like South Carolina's devastating flooding last year.",False,False,False,"['extreme weather events', 'carolina']",[],[],"question, coal, g-warming"
419,0.0,0.0,moderator,moderator,Fighting human-caused climate change means giving up our global addiction to fossil fuels and shifting the bulk of the world's energy supply to alternative sources.,False,False,False,"['fighting', 'global addiction', ""world 's energy"", 'alternative sources']",[],[],"question, climate, coal, c-energy"
420,0.1,0.4,moderator,moderator,"Some countries have acted decisively to make this transition. But here at home, we still get a whooping 82 percent of our energy from coal, oil, and natural gas.",False,False,False,['natural gas'],[],[],"question, coal"
421,-0.19444444444444445,0.4666666666666667,moderator,moderator,"In the U.S., political gridlock, pressure from industry lobbyists and insufficient R&D have made an already tough battle against climate change even tougher.",False,False,False,"['u.s.', 'political gridlock', 'industry lobbyists', 'tough battle']",[],[],"question, climate"
422,0.0,0.0,moderator,moderator,[end video clip],False,False,False,['[ end video clip ]'],[],[],misc
423,0.25,0.3333333333333333,moderator,moderator,"Senator Sanders, Americans love their SUVs, which spiked in sales last year as gas prices plummeted.",False,False,False,"['sanders', 'suvs', 'gas prices']",[],[],"question, sanders"
424,0.0,0.0,moderator,moderator,How do you convince Americans that the problem of climate change is so urgent that they need to change their behavior?,False,False,False,[],[],[],"question, climate"
425,0.0,0.0,sanders,sanders,I think we already are. Younger generation understands it instinctively.,False,False,False,[],[],[],children
426,0.0,0.0,sanders,sanders,"I was home in Burlington, Vermont, on Christmas Eve, the temperature was 65 degrees. People in Vermont know what's going on. People who did ice fishing, where their ice is no longer there on the lake understand what's going on.",False,False,False,"['burlington', 'vermont', 'christmas', 'vermont']",[],[],g-warming
427,-0.1008333333333333,0.5466666666666666,sanders,sanders,"I'm on both the Environmental and Energy Committees. The debate is over. Climate change is real. It is already causing major problems. And if we do not act boldly and decisively, a bad situation will become worse.",False,False,False,"['environmental', 'energy', 'climate', 'major problems', 'bad situation']",[],[],climate
428,0.33125000000000004,0.7,sanders,sanders,"It is amazing to me, and I think we'll have agreement on this up here, that we have a major party, called the Republican Party that is so owned by the fossil fuel industry and their campaign contributions that they don't even have the courage, the decency to listen to the scientists. [applause]",True,False,False,"['major party', 'republican', 'fossil fuel industry', 'campaign contributions']",[],[],coal
429,0.4,0.45,sanders,sanders,"It is beyond my comprehension how we can elect a president of the United States, somebody like Trump, who believes that climate change is a hoax invented by the Chinese. [laughter]",False,False,False,['[ laughter ]'],[],[],climate
430,0.3333333333333333,0.6666666666666666,sanders,sanders,"Bottom line is, we need to be bold and decisive, we can create millions of jobs.",False,False,False,['bottom'],[],[],jobs
431,0.0,0.0,sanders,sanders,"We must, for the sake of our kids and grandchildren, transform our energy system away from fossil fuel to energy efficiency and sustainable energy.",False,False,False,"['energy system', 'fossil fuel', 'energy efficiency', 'sustainable energy']",[],[],"children, c-energy"
432,0.5,0.5,sanders,sanders,"I've got the most comprehensive legislation in the Senate to do that. And as president, I will fight to make that happen. [applause]",True,False,False,['comprehensive legislation'],[],[],misc
433,0.0,0.0,moderator,moderator,"Governor O'Malley, 30 seconds.",False,False,False,"[""o'malley""]",[],[],omalley
434,0.0,0.0,omalley,omalley,Thank you.,False,False,False,[],[],[],misc
435,0.0,0.1,omalley,omalley,"Lester, on this stage tonight, this Democratic stage, where we actually believe in science. [laughter]",False,False,False,"['lester', 'democratic stage', '[ laughter ]']",[],[],misc
436,0.3666666666666667,0.7000000000000001,omalley,omalley,"I would like to challenge and invite my colleagues here on this stage to join me in putting forward a plan to move us to a 100 percent clean, electric energy grid by 2050. It can be done. [applause]",True,False,False,['electric energy grid'],[],[],"c-energy, future"
437,0.07272727272727272,0.24659090909090908,omalley,omalley,"With solar, with wind, with new technologies, with green buildings, this can happen, but in all, President Obama made us more energy independent, but in all of the above strategy didn't land us on the moon, we need American ingenuity and we need to reach by 2050 for the sake of our kids.",False,False,False,"['new technologies', 'green buildings', 'obama', 'above strategy', ""n't land"", 'american ingenuity']",[],[],"c-energy, future"
438,0.0,0.0,moderator,moderator,That's time. We're going to take a break.,False,False,False,"[""'s time""]",[],[],misc
439,0.0,0.0,clinton,clinton,And let me...,False,False,False,[],[],[],misc
440,0.3,0.375,moderator,moderator,"When we return, the late-breaking developments regarding Iran. The threat of ISIS now more real than ever on U.S. soil. Americans in fear and hearing few good answers.",False,False,False,"['iran', 'isis', 'u.s.', 'good answers']",[],[],"safety, iran"
441,0.14285714285714285,0.26785714285714285,moderator,moderator,We'll be right back.,False,False,False,[],[],[],misc
442,0.0,0.0,moderator,moderator,[commercial break],False,False,False,['[ commercial'],[],[],misc
443,0.0,0.1,moderator,moderator,"Charleston, Andrea Mitchell has questions now starting with Iran.",False,False,False,"['charleston', 'andrea mitchell', 'iran']",[],[],"question, iran"
444,0.0,0.0,moderator,moderator,Thank you Lester.,False,False,False,['lester'],[],[],misc
445,0.32999999999999996,0.3266666666666667,moderator,moderator,"Senator Sanders, the nuclear deal is now enforced. Iran is getting it's billions of dollars, several Americans who have been held are now going to be heading home. The president said today, ""it's a good day. It's a good day for diplomacy. It's a time now to restore diplomatic relations for the first time since 1979 and actually re- opened a U.S. Embassy in Tehran.""",False,False,False,"['sanders', 'iran', ""'s billions"", 'good day', 'good day', 'diplomatic relations', 'u.s.', 'tehran']",[],[],"question, sanders, trade"
446,0.5,0.5,sanders,sanders,"I think what we've got to do is move as aggressively as we can to normalize relations with Iran. Understanding that Iran's behavior in so many ways is something that we disagree with; their support terrorism, the anti-American rhetoric that we're hearing from of their leadership is something that is not acceptable.",False,False,False,"['normalize relations', 'iran', 'understanding', 'iran', ""'s behavior"", 'support terrorism', 'anti-american rhetoric', ""'re hearing""]",[],[],"iran, terrorism"
447,0.24351010101010104,0.5346464646464646,sanders,sanders,"On the other hand, the fact that we've managed to reach an agreement, something that I've very strongly supported that prevents Iran from getting a nuclear weapon and we did that without going to war. And that I believe we're seeing a fall in our relationships with Iran is a very positive step. So if your question is, do I want to see that relationship become more positive in the future? Yes.",False,False,False,"['iran', 'nuclear weapon', 'iran', 'positive step']",[],[],"iran, military, future"
448,0.34750000000000003,0.775,sanders,sanders,"Can I tell that we should open an embassy in Tehran tomorrow? No, I don't think we should. But I think the goal has go to be as we've done with Cuba, to move in warm relations with a very powerful and important country in this world.",False,False,False,"['tehran', 'cuba', 'warm relations', 'important country']",[],[],safety
449,0.0,0.0,moderator,moderator,Your response Secretary Clinton?,False,False,False,"['your', 'response secretary']",[],[],question
450,0.4875,0.6625000000000001,clinton,clinton,"Well, I'm very proud of the Iran Nuclear Agreement. I was very pleased to be part of what the president put into action when he took office. I was responsible for getting those sanctions imposed which put the pressure on Iran. It brought them to the negotiating table which resulted in this agreement.",False,False,False,"['iran nuclear agreement', 'iran']",[],[],"iran, trade"
451,0.22291666666666668,0.6692129629629631,clinton,clinton,"And so, they have been so far, following their requirements under the agreement. But I think we still have to carefully watch them. We've had one good day over 36 year and I think we need more good days before we move more rapidly toward any kind of normalization. And we have to be sure that they are truly going to implement the agreement. And then, we have to go after them on a lot of their other bad behavior in the region which is causing enormous problems in Syria, Yemen, Iraq and elsewhere.",False,False,False,"['good day', 'good days', 'bad behavior', 'enormous problems', 'syria', 'yemen', 'iraq']",[],[],"iran, syria, iraq"
452,0.2833333333333333,0.7166666666666667,moderator,moderator,"You mentioned Syria. Let me ask you about Syria, all of you. Let's turn to Syria and the civil war that has been raging there. Are there any circumstances in which you could see deploying significant numbers of ground forces in Syria, not just specials forces but significant ground forces to combat ISIS in a direct combat role?",False,False,False,"['syria', 'syria', 'syria', 'civil war', 'significant numbers', 'ground forces', 'syria', 'specials forces', 'significant ground forces', 'isis']",[],[],"question, syria, military"
453,0.0,0.0,moderator,moderator,Let me start with you Secretary Clinton.,False,False,False,[],[],[],h-clinton
454,-0.1,0.9,clinton,clinton,Absolutely not.,False,False,False,['absolutely'],[],[],misc
455,0.25,0.25,clinton,clinton,"I have a three point plan that does not include American Ground forces. It includes the United States leading an air coalition which is what we're doing, supporting fighters on the ground; the Iraqi Army which is beginning to show more ability, the Sunni fighters that we are now helping to reconstitute and Kurdish on both sides of the border.",False,False,False,"['point plan', 'ground', 'air coalition', 'iraqi', 'sunni', 'kurdish']",[],[],"military, iraq"
456,0.030555555555555544,0.2611111111111111,clinton,clinton,I think we also have try to disrupt their supply chain of foreign fighters and foreign money and we do have to contest them in online space. So I'm very committed to both going after ISIS but also supporting what Secretary Kerry is doing to try to move on a political diplomatic to try to begin to slow down and hopefully end the carnage in Syria which is the root of so many of the problems that we seen in the region and beyond.,False,False,False,"['foreign fighters', 'foreign money', 'online space', 'isis', 'kerry', 'syria']",[],[],"isis, syria"
457,0.0,0.0,moderator,moderator,"Senator Sanders, ground forces yes or no?",False,False,False,"['sanders', 'ground forces yes']",[],[],"question, sanders, military"
458,-0.2380952380952381,0.8452380952380952,sanders,sanders,"As everybody you know, this is incredibly complicated and difficult issue and I applaud. I know President Obama's been getting a lot of criticism on this. I think he is doing the right thing.",False,False,False,"['difficult issue', 'obama', 'right thing']",[],[],obama
459,0.15,0.225,sanders,sanders,"What the nightmare is, which many of my Republican colleagues appear to want is to not have learned the lesson of Iraq. To get American young men and women involved in perpetual warfare in the quagmire of Syria and the Middle East would be an unmitigated disaster that as president, I will do everything in my power to avoid.",False,False,False,"['republican', 'iraq', 'american young men', 'perpetual warfare', 'syria']",[],[],"iraq, military, syria"
460,0.0,0.0,omalley,omalley,Andrea...,False,False,False,['andrea'],[],[],misc
461,0.0,0.0,moderator,moderator,Governor O'Malley?,False,False,False,"[""o'malley""]",[],[],"question, omalley"
462,-0.043750000000000004,0.2125,sanders,sanders,"We should, we should learn, we should learn from King Abdullah of Jordan, one of the few heroes in a very unheroic place. And what Abdullah said is this is a war with a soul of Islam and that Muslim troops should be on the ground with our support and the support of other major countries. That is how we destroy ISIS, not with American troops in perpetual warfare.",False,False,False,"['abdullah', 'jordan', 'unheroic place', 'abdullah', 'islam', 'muslim', 'major countries', 'isis', 'american troops', 'perpetual warfare']",[],[],"military, isis"
463,0.0,0.0,moderator,moderator,Governor O'Malley.,False,False,False,"[""o'malley""]",[],[],omalley
464,0.0,0.0,omalley,omalley,Thank you. [applause],True,False,False,[],[],[],misc
465,0.42857142857142855,0.2785714285714285,omalley,omalley,"Andrea, governors have led us to victory in two world wars by doing what America does best, and that is by joining forces with others by acting in coalition. And I believe that President Obama is doing the right thing in this case.",False,False,False,"['andrea', 'world wars', 'america', 'obama', 'right thing']",[],[],"trade, obama"
466,0.18344155844155843,0.40790043290043293,omalley,omalley,"We need to learn the lessons from the past. We do need to provide the special, special ops advisers, we need, do need to provide the technical support, but over the long-term, we need to develop new alliances. We need a much more proactive national security strategy that reduces these threats before they rise to a level where it feels like we need to pull for a division of marines.",False,False,False,"['special ops advisers', 'technical support', 'new alliances', 'national security strategy']",[],[],"military, safety"
467,-0.16666666666666666,0.3333333333333333,omalley,omalley,"And I also want to add one other thing here. I appreciate the fact that in our debate, we don't use the term you hear Republicans throwing around trying to look all vibrato and macho sending other kids, kids into combat, they keep using the term boots on the ground. A woman in Burlington, Iowa said to me, ""Governor, when you're with your colleagues, please don't refer to my son who has served two tours of duty in Iraq as a pair of boots on the ground."" Now, we need to be mindful of learning the lessons of the past. [applause]",True,False,False,"[""n't use"", 'term boots', 'burlington', 'iowa', 'iraq']",[],[],military
468,-0.008333333333333333,0.0,moderator,moderator,"I have a question. I have a question for Senator Sanders. Did the policies of the Obama administration, in which Secretary Clinton of course was a part, create a vacuum in Iraq and Syria that helped ISIS grow?",False,False,False,"['sanders', 'obama', 'iraq', 'syria', 'isis']",[],[],"question, sanders, isis, obama, h-clinton"
469,0.11458333333333334,0.5666666666666667,sanders,sanders,"No. I think the vacuum was created by the disastrous war in Iraq, which I vigorously opposed. Not only did I vote against it, I helped lead the opposition. And what happened there is yes, it's easy to get rid of a two-bit dictator like Saddam Hussein, but there wasn't the kind of thought as to what happens the day after you get him and what kind of political vacuum occurs. And who rises up? Groups like ISIS.",False,False,False,"['disastrous war', 'iraq', 'two-bit dictator', 'saddam hussein', 'political vacuum occurs', 'groups', 'isis']",[],[],"iraq, isis"
470,0.225,0.1,sanders,sanders,"So I think that President Obama made a promise to the American people when he ran, and he said you know what, I'm going to do my best to bring American troops home. And I supported what he did. Our job is to train and provide military support for Muslim countries in the area who are prepared to take on ISIS.",False,False,False,"['obama', 'american people', 'american troops home', 'military support', 'muslim', 'isis']",[],[],"obama, military, isis"
471,0.09999999999999998,0.5666666666666668,sanders,sanders,"And one point I want to make here that is not made very often, you have incredibly wealthy countries in that region, countries like Saudi Arabia, countries like Qatar. Qatar happens to be the largest, wealthiest country per capita in the world. They have got to start putting in some skin in the game and not just ask the United States to do it. [applause]",True,False,False,"['wealthy countries', 'saudi arabia', 'qatar', 'qatar', 'wealthiest country']",[],[],"trade, america"
472,-0.031111111111111117,0.10777777777777779,moderator,moderator,"Secretary Clinton, I want to talk to you about red lines, because former Defense Secretary Chuck Hagel said in a recent interview that President Obama's decision to stand down on planned missile strikes against Damascus after Assad had used chemical weapons hurt the president's credibility. Should the president have stuck to his red line once he drew it?",False,False,False,"['red lines', 'defense secretary', 'chuck hagel', 'recent interview', 'obama', ""'s decision"", 'missile strikes', 'damascus', 'assad', 'chemical weapons hurt', ""president 's credibility"", 'red line']",[],[],"question, h-clinton, obama"
473,0.26515151515151514,0.778030303030303,clinton,clinton,"Look, I think that the president's decision to go after the chemical weapons once there was a potential opportunity to build on when the Russians opened that door resulted in a very positive outcome. We were able to get the chemical weapons out.",False,False,False,"[""president 's decision"", 'chemical weapons', 'potential opportunity', 'positive outcome', 'chemical weapons']",[],[],"russia, obama"
474,-0.03333333333333333,0.6333333333333333,clinton,clinton,"I know from my own experience as secretary of State that we were deeply worried about Assad's forces using chemical weapons because it would have had not only a horrific affect on people in Syria, but it could very well have affected the surrounding states, Jordan, Israel, Lebanon, Turkey. So getting those chemical weapons out was a big deal, but...",False,False,False,"['own experience', 'assad', ""'s forces"", 'chemical weapons', 'syria', 'jordan', 'israel', 'lebanon', 'chemical weapons']",[],[],syria
475,0.0,0.0,moderator,moderator,"But should he, should he have stuck to his...",False,False,False,[],[],[],"question, obama"
476,0.0,0.0,clinton,clinton,"Well, but, but...",False,False,False,[],[],[],misc
477,0.0,0.0,moderator,moderator,... line? Did it hurt U.S. credibility?,False,False,False,"['... line', 'u.s.']",[],[],question
478,0.053125000000000006,0.3583333333333333,clinton,clinton,"I think, as commander in chief, you've got to constantly be evaluating the decisions you have to make. I know a little bit about this, having spent many hours in the situation room, advising President Obama.",False,False,False,"['situation room', 'obama']",[],[],obama
479,-0.05,0.115,clinton,clinton,"And I want to just add to something that Senator Sanders said, the United States had a very big interest in trying to help stabilize the region. If there is any blame to be spread around, it starts with the prime minister of Iraq, who sectarianized his military, setting Shia against Sunni.",False,True,False,"['sanders', 'big interest', 'prime minister', 'iraq', 'shia', 'sunni']",[],[],misc
480,-0.029761904761904767,0.6857142857142857,clinton,clinton,"It is amplified by Assad, who has waged one of the bloodiest, most terrible attacks on his own people: 250,000-plus dead, millions fleeing. Causing this vacuum that has been filled unfortunately, by terrorist groups, including ISIS.",False,False,False,"['assad', 'terrible attacks', 'own people', 'causing', 'terrorist groups', 'isis']",[],[],"terrorism, isis"
481,0.8,0.75,clinton,clinton,"So, I think we are in the midst of great turmoil in this region. We have a proxy conflict going on between Saudi Arabia and Iran. You know, one of the criticisms I've had of Senator Sanders is his suggestion that, you know, Iranian troops be used to try to end the war in Syria...",False,False,True,"['proxy conflict', 'saudi arabia', 'iran', 'sanders', 'iranian', 'syria']",[],[],"iran, syria"
482,0.0,0.0,moderator,moderator,Your time is up.,False,False,False,['your'],[],[],misc
483,0.7,0.6000000000000001,clinton,clinton,"... and go after ISIS, which I don't think would be a good idea.",False,False,False,"['isis', 'good idea']",[],[],isis
484,0.0,0.0,sanders,sanders,Let me just...,False,False,False,[],[],[],misc
485,0.0,0.0,moderator,moderator,Senator....,False,False,False,['senator ...'],[],[],sanders
486,0.05,0.2,clinton,clinton,"But overall, a lot of the forces at work in the region are ones that we cannot directly influence, but we can...",False,False,False,[],[],[],misc
487,0.0,0.0,moderator,moderator,You're out of time.,False,False,False,[],[],[],misc
488,0.5,0.5,sanders,sanders,OK. Let me suggest...[crosstalk],False,False,False,"['ok.', '... [ crosstalk ]']",[],[],misc
489,0.0,0.0,moderator,moderator,Senator Sanders.,False,False,False,['sanders'],[],[],sanders
490,0.3416666666666667,0.5683333333333332,sanders,sanders,"Where Secretary Clinton and I think, I agree with most of what she said. But where I think we do have an honest disagreement, is that in the incredible quagmire of Syria, where it's hard to know who's fighting who and if you give arms to this guy, it may end up in ISIS' hand the next day. We all know that.",False,False,True,"['honest disagreement', 'incredible quagmire', 'syria', 'isis']",[],[],"syria, isis"
491,0.12142857142857144,0.8839285714285714,sanders,sanders,"And we all know, no argument, the secretary is absolutely right, Assad is a butcher of his own people, man using chemical weapons against his own people. This is beyond disgusting.",False,False,False,"['assad', 'own people', 'chemical weapons', 'own people']",[],[],misc
492,0.08333333333333333,0.14444444444444446,sanders,sanders,"But I think in terms of our priorities in the region, our first priority must be the destruction of ISIS. Our second priority must be getting rid of Assad, through some political settlement, working with Iran, working with Russia.",False,False,False,"['isis', 'assad', 'political settlement', 'iran', 'russia']",[],[],"isis, iran, russia"
493,-0.06875,0.25,sanders,sanders,"But the immediate task is to bring all interests together who want to destroy ISIS, including Russia, including Iran, including our Muslim allies to make that the major priority.",False,False,False,"['immediate task', 'isis', 'russia', 'iran', 'muslim', 'major priority']",[],[],"isis, russia, iran"
494,0.26,0.55,omalley,omalley,"But in all of that senator and secretary, I think we're leaving out something very important here. And that is that we still don't have the human intelligence",False,False,False,['human intelligence'],[],[],misc
495,0.02954545454545454,0.24681818181818183,omalley,omalley,"We are walking through this region, Andrea, without the human intelligence that we need. And we need to make a renewed investment as a country in bringing up a new generation of foreign service officers, and bringing up a new generation of business people and actually understanding and having relationships in these places.",False,False,False,"['andrea', 'human intelligence', 'new generation', 'foreign service officers', 'new generation', 'business people']",[],[],misc
496,0.3666666666666667,0.3666666666666667,omalley,omalley,So we have a better sense of what the heck happens after a dictator topples and can take action to prevent another safe haven and another iteration of terror.,False,False,False,"['dictator topples', 'safe haven']",[],[],terrorism
497,0.0,0.0,moderator,moderator,Your time is up. Lester.,False,False,False,"['your', 'lester']",[],[],misc
498,0.1875,0.5625,moderator,moderator,"Senator Sanders mentioned Russia a moment ago. Secretary Clinton, you famously handed Russia's foreign minister a reset button in 2009. Since then, Russia has annexed Crimea, fomented a war in Ukraine, provided weapons that downed an airliner and launched operations, as we just did discuss, to support Assad in Syria. As president, would you hand Vladimir Putin a reset button?",False,False,False,"['sanders', 'russia', 'russia', 'foreign minister', 'reset button', 'russia', 'crimea', 'ukraine', 'assad', 'syria', 'vladimir putin', 'reset button']",[],[],"question, russia, sanders"
499,0.19318181818181818,0.3939393939393939,clinton,clinton,"Well, it would depend on what I got for it and I can tell you what we got in the first term, we got a new start treaty to reduce nuclear weapons between the United States and Russia. We got permission to resupply our troops in Afghanistan by traveling across Russia.",False,False,False,"['new start treaty', 'nuclear weapons', 'russia', 'afghanistan', 'russia']",[],[],"trade, military, russia"
500,0.09000000000000001,0.5833333333333334,clinton,clinton,"We got Russia to sign on to our sanctions against Iran and other very important commitments. So look, in diplomacy, you are always trying to see how you can figure out the interest of the other to see if there isn't some way you can advance your security and your values.",False,False,False,"['russia', 'iran', 'important commitments']",[],[],"russia, iran"
501,-0.05425925925925926,0.23953703703703702,clinton,clinton,"When Putin came back in the fall of 2011, it was very clear he came back with a mission. And I began speaking out as soon as that happened because there were some fraudulent elections held, and Russians poured out into the streets to demand their freedom, and he cracked down. And in fact, accused me of fomenting it. So we now know that he has a mixed record to say the least and we have to figure out how to deal with him.",False,False,False,"['putin', 'fraudulent elections']",[],[],"putin, election"
502,0.0,0.0,moderator,moderator,What's your relationship with him?,False,False,False,[],[],[],"question, putin"
503,0.5,0.5,clinton,clinton,"Well, my relationship with him, it's, it's interesting. [laughter]",False,False,False,['[ laughter ]'],[],[],putin
504,-0.0018518518518518452,0.8333333333333334,clinton,clinton,"It's one, I think, of respect. We've had some very tough dealings with one another. And I know that he's someone that you have to continuingly stand up to because, like many bullies, he is somebody who will take as much as he possibly can unless you do.",False,False,False,['tough dealings'],[],[],putin
505,0.375,0.5416666666666666,clinton,clinton,"And we need to get the Europeans to be more willing to stand up, I was pleased they put sanctions on after Crimea and eastern Ukraine and the downing of the airliner, but we've got to be more united in preventing Putin from taking a more aggressive stance in Europe and the Middle East. [applause]",True,False,False,"['europeans', 'crimea', 'ukraine', 'putin', 'aggressive stance', 'europe']",[],[],putin
506,0.2857142857142857,0.5357142857142857,moderator,moderator,We to want turn right now to the issue of balancing national security concerns with the privacy rights of Americans. That brings us to YouTube and this question.,False,False,False,"['national security', 'privacy rights', 'youtube']",[],[],safety
507,0.0,0.0,moderator,moderator,[begin video clip],False,False,False,['video clip ]'],[],[],misc
508,-0.25,0.25,moderator,moderator,"Hi, my name Marques Brownlee, and I've been making YouTube videos about electronics and gadgets for the past seven years.",False,False,False,"['hi', 'marques brownlee', 'youtube']",[],[],question
509,0.1408163265306122,0.23010204081632657,moderator,moderator,"I think America's future success is tied to getting all kinds of tech right. Tech companies are responsible for the encryption technology to protect personal data, but the government wants a back door into that information.",False,False,False,"['america', ""'s future success"", 'tech', 'encryption technology', 'personal data', 'back door']",[],[],"question, safety"
510,-0.15,0.75,moderator,moderator,So do you think it's possible to find common ground? And where do you stand on privacy versus security?,False,False,False,"['common ground', 'privacy versus security']",[],[],"question, safety"
511,0.0,0.0,moderator,moderator,[end video clip],False,False,False,['[ end video clip ]'],[],[],misc
512,0.0,0.0,moderator,moderator,"So, Governor O'Malley.",False,False,False,"[""o'malley""]",[],[],omalley
513,0.0,0.0,omalley,omalley,Thank you.,False,False,False,[],[],[],misc
514,0.0,0.0,omalley,omalley,"I believe whether it's a back door or a front door that the American principle of law should still hold that our federal government should have to get a warrant, whether they want to come through the back door or your front door. [applause]",True,False,False,"['back door', 'front door', 'american principle', 'federal government', 'back door', 'front door']",[],[],safety
515,0.0,0.0,omalley,omalley,"And I also agree, Lester, with Benjamin Franklin, who said, no people should ever give up their privacy or their freedoms in a promise for security.",False,False,False,"['lester', 'benjamin franklin']",[],[],safety
516,0.29375,0.56875,omalley,omalley,So we're a collaborative people. We need collaborative leadership here with Silicon Valley and other bright people in my own state of Maryland and around the NSA that can actually figure this out.,False,False,False,"['collaborative people', 'collaborative leadership', 'silicon', 'bright people', 'own state', 'maryland', 'nsa']",[],[],misc
517,0.22714285714285715,0.5285714285714286,omalley,omalley,"But there are certain immutable principles that will not become antique things in our country so long as we defend our country and its values and its freedoms. And one of those things is our right to be secure in our homes, and our right to expect that our federal government should have to get a warrant.",False,False,False,"['certain immutable principles', 'antique things', 'federal government']",[],[],safety
518,0.0,0.03333333333333333,omalley,omalley,"I also want to the say that while we've made some progress on the Patriot Act, I do believe that we need an adversarial court system there. We need a public advocate. We need to develop jurisprudence so that we can develop a body of law that protects the privacy of Americans in the information and digital age.",False,False,False,"['patriot', 'adversarial court system', 'public advocate', 'digital age']",[],[],"terrorism, safety"
519,0.0,0.0,moderator,moderator,That's time.,False,False,False,"[""'s time""]",[],[],misc
520,0.0,0.25,moderator,moderator,"You have all talked about what you would do fighting ISIS over there, but we've been hit in this country by home-grown terrorists, from Chattanooga to San Bernardino, the recent shooting of a police officer in Philadelphia. How are you going to fight the lone wolves here, Senator Sanders?",False,False,False,"['isis', 'home-grown terrorists', 'chattanooga', 'san bernardino', 'police officer', 'philadelphia', 'lone wolves', 'sanders']",[],[],"question, isis, terrorism"
521,0.0,0.0,omalley,omalley,"Yes, Lester, year in and year out I was the leader of the U.S. ...",False,False,False,"['lester', 'u.s.']",[],[],misc
522,0.10000000000000002,0.3833333333333333,moderator,moderator,"That's a question to Senator Sanders. I wasn't clear, I apologize.",False,False,False,['sanders'],[],[],sanders
523,0.16666666666666669,0.5083333333333333,sanders,sanders,"OK. I just wanted to add, in the previous question, I voted against the USA Patriot Act for many of the reasons that Governor O'Malley mentioned. But it is not only the government that we have to worry about, it is private corporations.",False,False,False,"['previous question', 'usa patriot', ""o'malley"", 'private corporations']",[],[],"terrorism, omalley, "
524,0.1,0.3375,sanders,sanders,"You would all be amazed, or maybe not, about the amount of information private companies and the government has in terms of the Web sites that you access, the products that you buy, where you are this very moment.",False,False,False,"['private companies', 'web']",[],[],economy
